CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
"행정구역별 범죄발생건수  (A) 주민등록인구  (B) 인구 천명당 범죄발생건수  (A÷B×1,000) 전라남도 강원특별자치도 경상북도 경상남도 서울특별시 대전광역시 광주광역시 제주특별자치도 부산광역시 울산광역시 충청남도 대구광역시 충청북도 전국 경기도 전북특별자치도 인천광역시 전남광주통합특별시 세종특별자치시",2024,110,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  경찰청(경찰통계연보)        행정안전부(주민등록인구현황) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년8월 □  정의  - 인구천명당 범죄발생건수: 인구 천명당 범죄발생건수 □  의의  - 인간 정주의 기본 전제인 생활 안전성을 평가함. 치안 수준은 생명과 직결되는 요인으로서 지속가능한 발전을 위한 기초자료임 □  산식  - 인구천명당 범죄발생건수=(범죄발생건수÷주민등록인구)×1,000 □  용어  - 범죄발생건수: 경찰이 입건하여 통계원표를 승인한 사건수 □  참고사항  - 경찰청 본청 및 해양경찰, 검찰과 특별사법경찰에 의해서 인지 처리된 사건은 제외",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL3001,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2004,DT_1YL3001,인구 천명당 범죄발생건수(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
"행정구역별 소년 천명당 소년범죄검거건수  (A÷B×1,000) 소년범죄검거건수  (A) 소년인구  (B) 인천광역시 제주특별자치도 전국 부산광역시 대전광역시 경기도 전라남도 충청북도 전북특별자치도 경상북도 경상남도 세종특별자치시 서울특별시 광주광역시 울산광역시 충청남도 대구광역시 강원특별자치도 전남광주통합특별시",2024,110,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  경찰청(경찰통계연보)        행정안전부(주민등록인구) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년8월 □  정의  - 소년 천명당 소년범죄 검거건수: 소년인구 천명당 법률을 위반하여 수사기관에 입건된 만 19세 미만인 자에 의해 발생된 범죄 검거건수 □  의의  - 소년범죄의 증감추이를 알 수 있으며, 향후 소년범죄 방지대책 등을 마련하는데 근거자료로 활용 □  산식  - 소년 천명당 소년범죄 검거건수=(소년범죄검거건수÷소년인구)×1,000 □  참고사항  - 소년: 2008년부터는 10세 이상 19세 미만임 (소년법상 연령변경은 2008.6.22부터 시행) - 경찰청 본청 및 해양경찰, 검찰과 특별사법경찰에 의해서 인지 처리된 사건은 제외",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL3401,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2008,DT_1YL3401,소년 천명당 소년범죄검거건수(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 제조업사업체수 서울특별시 광진구 서대문구 양천구 강남구 해운대구 기장군 동구 북구 울주군 안양시 부천시 안산시 군포시 여주시 가평군 강원특별자치도 청주시 충북 청원군 전북특별자치도 김제시 곡성군 무안군 신안군 안동시 상주시 경산시 의성군 봉화군 의령군 창녕군 하동군 제주시 서귀포시 중구 마포구 부산광역시 인천광역시 남구 광산구 광명시 과천시 시흥시 파주시 인제군 양양군 제천시 보은군 영동군 보령시 논산시 청양군 예산군 익산시 진안군 부안군 목포시 성주군 고흥군...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 제조업사업체수: 한국표준산업분류상 제조업에 해당하는 사업체의 수 □  의의  - 지역별 제조업 사업체의 분포를 파악하여 정부의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등의 기초자료로 활용, 또한 다른 통계조사의 모집단 명부로 활용 등 □  참고사항  - 10차개정 자료수록 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5701,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL5701,제조업 사업체수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 제조업사업체수 전남광주통합특별시 성북구 도봉구 구로구 서구 수영구 중구 미추홀구 광주광역시 남구 북구 대덕구 중구 부천시 광명시 하남시 파주시 김포시 양평군 동해시 화천군 충주시 청주시 음성군 아산시 청양군 홍성군 여수시 나주시 상주시 양산시 의령군 고성군 하동군 강남구 북구 해운대구 연제구 기장군 달성군 광산구 울산광역시 북구 세종특별자치시 광주시 포천시 홍천군 보은군 괴산군 단양군 부여군 남원시 장수군 임실군 광양시 곡성군 구례군 김천시 영양군 용산구 광진...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년12월 □ 정의 - 제조업사업체수: 한국표준산업분류상 제조업에 해당하는 사업체의 수 □ 의의 - 지역별 제조업 사업체의 분포를 파악하여 정부의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등의 기초자료로 활용, 또한 다른 통계조사의 모집단 명부로 활용 등 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5702,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL5702,제조업 사업체수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 제조업종사자수 금천구 동작구 서초구 동구 강서구 부평구 광주광역시 남구 동구 세종특별자치시 고양시 과천시 남양주시 속초시 제천시 보은군 장수군 완도군 상주시 의성군 영덕군 고령군 성주군 김해시 창원시 의령군 동대문구 성북구 관악구 송파구 부산광역시 연제구 수영구 서구 중구 북구 동구 중구 음성군 화천군 충청북도 진천군 단양군 충청남도 논산시 청양군 태안군 군산시 익산시 완주군 순창군 담양군 곡성군 영광군 경주시 청송군 경상남도 거제시 함양군 합천군 제주시 서귀...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 제조업종사자수: 한국표준산업분류상 제조업에 해당하는 사업체에 종사하는 사람의 수 □  의의  - 지역별 제조업 사업체의 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용 □  참고사항  - 10차개정 자료수록 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5801,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL5801,제조업 종사자수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 제조업종사자수 전남광주통합특별시 동대문구 성북구 도봉구 영도구 동구 군위군 서구 중구 울산광역시 남구 동구 세종특별자치시 부천시 고양시 남양주시 의왕시 태백시 충청북도 천안시 논산시 예산군 순창군 구례군 영광군 안동시 의성군 청송군 칠곡군 거제시 창녕군 함양군 서귀포시 전국 서대문구 부산광역시 사하구 금정구 수영구 중구 남구 인천광역시 동구 미추홀구 과천시 용인시 광주시 가평군 양평군 속초시 화천군 양구군 충주시 부여군 군산시 고창군 부안군 목포시 여수시 문경...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년12월 □ 정의 - 제조업종사자수: 한국표준산업분류상 제조업에 해당하는 사업체에 종사하는 사람의 수 □ 의의 - 지역별 제조업 사업체의 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5802,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL5802,제조업 종사자수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 운수업기업체수 중구 성동구 노원구 서대문구 구로구 영등포구 관악구 강동구 동래구 남구 해운대구 강서구 연제구 사상구 동구 계양구 강화군 서구 중구 수원시 과천시 군포시 평창군 영동군 정읍시 장수군 담양군 화순군 장흥군 완도군 진도군 영덕군 봉화군 경남 창원시 종로구 강북구 마포구 영도구 금정구 수영구 남동구 서구 동구 강원특별자치도 고양시 오산시 안성시 충청남도 원주시 삼척시 횡성군 충북 청원군 단양군 보령시 홍성군 태안군 영암군 의성군 창원시 창녕군 함양군 ...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 운수업사업체수: 한국표준산업분류상 ＇H.운수 및 창고업＇에 해당하는 사업체의 수 □  의의  - 지역별 운수업 산업에 대한 구조와 지역별 분포 등을 파악하여 교통정책 및 물류정책 수립의 기초자료로 활용하고, 또한 지자체의 운수업부문 관련 지역정책수립에도 활용 □  참고사항  - 10차개정 자료수록 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5901,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL5901,운수업 사업체수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 운수업기업체수 전남광주통합특별시 용인시 이천시 삼척시 정선군 철원군 괴산군 단양군 금산군 순천시 보성군 경상북도 경산시 의성군 성주군 봉화군 김해시 창녕군 제주특별자치도 서귀포시 용산구 도봉구 서대문구 서초구 영도구 동래구 남구 북구 사상구 서구 부평구 강화군 대덕구 경기도 안양시 강원특별자치도 동해시 태백시 속초시 양양군 충주시 아산시 진안군 임실군 목포시 장성군 영덕군 울릉군 거제시 함안군 고성군 남해군 산청군 합천군 성북구 부산광역시 해운대구 강서구 연제...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화:조사기준년도 익년12월 □ 정의 - 운수업사업체수: 한국표준산업분류상 ＇H.운수 및 창고업＇에 해당하는 사업체의 수 □ 의의 - 지역별 운수업 산업에 대한 구조와 지역별 분포 등을 파악하여 교통정책 및 물류정책 수립의 기초자료로 활용하고, 또한 지자체의 운수업부문 관련 지역정책수립에도 활용 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL5902,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL5902,운수업 사업체수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 운수업종사자수 용산구 도봉구 구로구 강남구 남구 북구 달성군 동구 옹진군 광산구 동두천시 이천시 경기 여주군 가평군 속초시 영월군 천안시 남원시 보성군 함평군 신안군 영주시 문경시 봉화군 경남 창원시 경기도 안양시 부천시 함안군 동대문구 강북구 동래구 수영구 달서구 광주광역시 중구 춘천시 공주시 당진시 충남 당진군 익산시 진안군 고창군 광양시 안동시 상주시 경산시 칠곡군 경상남도 진주시 창녕군 합천군 제주시 강서구 영등포구 관악구 서구 강서구 연제구 연수구 계...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 운수업기업체 종사자수: 한국표준산업분류상 ＇H.운수 및 창고업(49~52)＇에 해당하는 사업체에 종사하는 사람의 수 □  의의  - 지역별 운수업 산업에 대한 구조와 지역별 분포 등을 파악하여 교통정책 및 물류정책 수립의 기초자료로 활용하고, 또한 지자체의 운수업부문 관련 지역정책수립에도 활용 □  참고사항  - 10차개정 자료수록 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6001,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL6001,운수업 종사자수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 운수업종사자수 종로구 성동구 강서구 연제구 전남광주통합특별시 남구 대전광역시 남구 동구 과천시 김포시 가평군 동해시 양구군 인제군 청주시 옥천군 괴산군 충청남도 김제시 계룡시 당진시 홍성군 무주군 임실군 구례군 장흥군 함평군 경주시 영주시 합천군 제주특별자치도 금천구 중구 사하구 수영구 수성구 동구 연수구 계양구 미추홀구 대덕구 성남시 파주시 포천시 원주시 강릉시 정선군 철원군 증평군 서천군 전주시 여수시 담양군 포항시 영양군 영덕군 성주군 통영시 거제시 창원...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년12월 □ 정의 - 운수업기업체 종사자수: 한국표준산업분류상 ＇H.운수 및 창고업(49~52)＇에 해당하는 사업체에 종사하는 사람의 수 □ 의의 - 지역별 운수업 산업에 대한 구조와 지역별 분포 등을 파악하여 교통정책 및 물류정책 수립의 기초자료로 활용하고, 또한 지자체의 운수업부문 관련 지역정책수립에도 활용 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6002,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL6002,운수업 종사자수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 도소매업사업체수 광진구 포천시 홍천군 횡성군 영월군 제천시 음성군 공주시 아산시 화순군 해남군 완도군 경산시 군위군 봉화군 경남 창원시 사천시 거창군 제주시 서울특별시 중구 금천구 영등포구 서초구 사하구 남구 인천광역시 중구 동구 동구 중구 중랑구 서대문구 양천구 대구광역시 관악구 서구 해운대구 수성구 달서구 남구 남동구 부평구 옹진군 남구 북구 군포시 여주시 연천군 속초시 양양군 충북 청주시 보은군 논산시 충남 연기군 부여군 여수시 순천시 광양시 곡성군 고흥...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 도소매업사업체수: 한국표준산업분류상 도소매업에 해당하는 사업체의 수 □  의의  - 지역별 도소매업 사업체의 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용, 또한 다른 통계조사의 모집단 명부로 활용 등 □  용어  - 도소매업사업체: 한국표준산업분류상 ＇G.도매 및 소매업＇에 해당하는 사업체 □  참고사항  - 17년부터 10차 산업분류로 조사되었으며, 16년 이전 자료는 9차 산업분류를 10차로 연계하여 서비스",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6101,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL6101,도소매업 사업체수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 도소매업사업체수 전남광주통합특별시 충청북도 충주시 청주시 진천군 계룡시 부여군 서천군 김제시 진안군 고창군 보성군 강진군 영광군 진도군 상주시 군위군 청송군 고령군 진주시 김해시 거창군 제주시 종로구 중랑구 서대문구 서초구 강동구 사하구 연제구 동구 연수구 미추홀구 의정부시 부천시 광명시 고양시 구리시 화성시 여주시 양평군 옥천군 금산군 전북특별자치도 나주시 곡성군 안동시 울릉군 밀양시 창녕군 고성군 함양군 제주특별자치도 서귀포시 성북구 마포구 송파구 북구 동...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화:조사기준년도 익년12월 □ 정의 - 도소매업사업체수: 한국표준산업분류상 도소매업에 해당하는 사업체의 수 □ 의의 - 지역별 도소매업 사업체의 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용, 또한 다른 통계조사의 모집단 명부로 활용 등 □ 용어 - 도소매업사업체: 한국표준산업분류상 ＇G.도매 및 소매업＇에 해당하는 사업체 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6102,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL6102,도소매업 사업체수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 도소매업종사자수 동구 남구 해운대구 금정구 달서구 중구 남동구 아산시 서산시 예산군 부안군 나주시 담양군 신안군 영덕군 울릉군 경남 창원시 양산시 하동군 서귀포시 강북구 노원구 구로구 영등포구 동작구 남구 강동구 대전광역시 동구 광명시 군포시 강원특별자치도 인제군 충북 청주시 제천시 태안군 정읍시 김제시 곡성군 고흥군 보성군 강진군 안동시 영주시 영천시 문경시 창녕군 서울특별시 강서구 송파구 수영구 강화군 남구 북구 광산구 평택시 고양시 의왕시 파주시 경기 여...,2019,109,"- 17년부터 10차 산업분류로 조사되었으며, 16년 이전 자료는 9차 산업분류를 10차로 연계하여 서비스 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 도소매업종사자: 한국표준산업분류상 도소매업에 해당하는 사업체에 종사하는 사람의 수 □  의의  - 지역별 도소매업 사업체의 종사자에 대한 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용 □  용어  - 도소매업사업체: 한국표준산업분류상 ＇G.도매 및 소매업＇에 해당하는 사업체 □  참고사항",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6201,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL6201,도소매업 종사자수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 도소매업종사자수 전남광주통합특별시 양구군 서천군 장흥군 해남군 장성군 신안군 영주시 예천군 거창군 서울특별시 용산구 부산광역시 사상구 중구 수성구 동구 동두천시 안산시 고양시 구리시 여주시 가평군 춘천시 횡성군 양양군 제천시 공주시 아산시 김제시 진안군 무안군 완도군 경주시 상주시 고령군 함안군 산청군 제주시 전국 중랑구 은평구 강서구 구로구 송파구 강동구 서구 영도구 부산진구 동래구 대구광역시 옹진군 수원시 남양주시 시흥시 의왕시 태백시 속초시 평창군 철원군...,2024,109,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 경제총조사과(전국사업체조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년12월 □ 정의 - 도소매업종사자: 한국표준산업분류상 도소매업에 해당하는 사업체에 종사하는 사람의 수 □ 의의 - 지역별 도소매업 사업체의 종사자에 대한 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용 □ 용어 - 도소매업사업체: 한국표준산업분류상 ＇G.도매 및 소매업＇에 해당하는 사업체 □ 참고사항 - 2023년까지 10차 산업분류, 2024년부터 11차 산업분류로 조사 □ 조사기반·등록기반 - 조사기반: 물리적 장소가 있는 사업체(공장, 회사, 사무실, 상점, 식당, 학원, 학교, 병원, 당구장 등)를 대상으로 조사한 자료(1994~2020년) - 등록기반: 조사기반 + 행정자료를 활용하여 물리적 장소가 없는 가구내 사업체(가구내 전자상거래, 1인 미디어, 프리랜서 등) 등을 추가하여 조사한 자료(2020년 이후)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6202,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2020,DT_1YL6202,도소매업 종사자수(등록기반)(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 서비스업사업체수 광진구 도봉구 남구 연제구 남구 강화군 옹진군 대전광역시 중구 북구 의정부시 안양시 안산시 과천시 남양주시 군포시 용인시 포천시 가평군 영월군 철원군 보은군 아산시 부안군 담양군 강진군 함평군 경상북도 영주시 문경시 청송군 성주군 거제시 남해군 제주시 함양군 거창군 합천군 중구 용산구 중랑구 마포구 강서구 금정구 기장군 동구 부평구 남구 수원시 동두천시 파주시 강원특별자치도 양구군 충청북도 진천군 음성군 공주시 논산시 홍성군 태안군 전북특별자치...,2019,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 경제총조사과(전국사업체조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 익년12월 □  정의  - 서비스업사업체수: 한국표준산업분류상 서비스업에 해당하는 사업체의 수 □  의의  - 지역별 서비스업 사업체의 규모 및 분포를 파악하여, 국가 및 지방자치단체의 정책수립 및 평가, 기업의 경영계획 수립 및 학술 연구 등을 위한 기초자료로 활용 □  용어  - 서비스업사업체: 한국표준산업분류상 서비스업에 해당하는 사업체   E. 수도, 하수 및 폐기물 처리, 원료 재생업 (36~39)   G. 도매 및 소매업(45~47) (47920 노점 및 유사 이동 소매업, 47999 그외 기타 무점포 소매업 제외)   I. 숙박 및 음식업점(55~56) (56142 이동 음식업 제외)   J. 정보통신업(58~63) (61 우편 및 통신업 제외)   L. 부동산업(68)   M. 전문, 과학 및 기술서비스업(70~73) (70 연구개발업 제외, 7151 회사 본부 제외)   N. 사업시설관리 및 사업지원 및 임대 서비스업(74~76)   P. 교육서비스업(85) (851~854 제외, 855~857 일반 교습학원 및 기타교육기관 등만 조사)   Q. 보건업 및 사회복지 서비스업(86~87)   R. 예술, 스포츠 및 여가관련 서비스업(90~91)   S. 협회 및 단체, 수리 및 기타 개인서비스업(94~96) (94 협회 및 단체 제외) ※ 2020년 자료부터 47920(노점 및 유사 이동 소매업), 47999(그외 기타 무점포 소매업), 56142(이동 음식점업), 7151(회사본부) 포함 □  참고사항  - 10차개정 자료수록 - 끝자리 0,5년도의 자료는 경제총조사 자료로 제공됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6301,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2006,DT_1YL6301,서비스업 사업체수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
