CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
시군구별 조율 응답자수 표준화율 표준화율표준오차 조율표준오차 도봉구 용산구 남동구 서구 중구 세종시 경기도 양평군 포천시 성남시 중원구 안양시 평택시 송탄 속초시 정선군 증평군 청양군 부안군 장수군 강진군 광양시 구례군 영암군 울진군 청도군 진해 진주시 동부 서부 구로구 동작구 서초구 성북구 종로구 동구 부산진구 연제구 강화군 계양구 동구 대전광역시 유성구 세종특별자치시 남양주시 영통구 단원구 상록구 오산시 용인시 고성군 양구군 충청북도 제천시 서원구 흥덕구 계룡시 서산...,2025,F > F_001 > F_001_001 > F_001_001_006,○ 정의: 영양표시를 읽는 사람 중 영양표시 내용이 가공식품을 사거나 고를 때 영향을 미친다고 응답한 분율(%) ○ 해당 문항은 2014년부터 조사 실시 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_11775_NUT_LABEL_UTIL,보건 > 지역사회건강조사 > 건강행태 > 식생활,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2014,DT_11775_NUT_LABEL_UTIL,시·군·구별 영양표시 활용률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_006.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 조율 표준화율 응답자수 강남구 노원구 동작구 성북구 대구광역시 달서구 달성군 동구 서구 계양구 세종특별자치시 남양주 부천시 군포시 안성시 구미 문경시 안양시 화성시 동해시 태백시 평창군 음성군 충주시 흥덕구 청원구 서북구 부안군 곡성군 보성군 진도군 화순군 밀양시 봉화군 포항시 창원시 양산시 서울특별시 광진구 구로구 동대문구 마포구 중구 강서구 금정구 남구 동래구 부산진구 사하구 영도구 중구 남구 미추홀구 옹진군 북구 서구 대전광역시...,2025,F > F_001 > F_001_001 > F_001_001_008,"○ 정의: 현재 치아나 틀니, 잇몸 등 입안의 문제로 음식을 씹는데 불편하다고 인식하는 65세 이상 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OR_INCONV,보건 > 지역사회건강조사 > 건강행태 > 구강건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_OR_INCONV,시·군·구별 저작불편호소율(65세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_008.4;,MT_ZTITLE,지역사회건강조사
시도별 표준화율표준오차 조율표준오차 응답자수 조율 표준화율 부산광역시 광주광역시 울산광역시 전북특별자치도 전라남도 경상남도 세종특별자치시 제주특별자치도 경기도 강원특별자치도 충청남도 서울특별시 인천광역시 대전광역시 대구광역시 충청북도 경상북도,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 평생 일반담배(궐련)를 5갑(100개비) 이상 흡연한 사람으로서 현재 흡연하는 남자(＂매일 피움＂ 또는 ＂가끔 피움＂)의 분율(%) ○ 해당 지표는 ＂30세 이상 남자 당뇨병 진단 경험자＂로 분모를 제한하여 산출하므로, 통계의 안정성을 위해 시·군·구 단위 결과를 산출하지 않음 ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_117075_DIA_DOCTOR_SM_MALE,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_117075_DIA_DOCTOR_SM_MALE,시·도별 당뇨병 진단 경험자(30세 이상)의 남자 현재흡연율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 조율표준오차 조율 표준화율표준오차 응답자수 강남구 종로구 금정구 동구 부산진구 북구 연제구 중구 해운대구 수성구 계양구 옹진군 광산구 남양주시 여주시 하남시 광명시 중원구 상록구 안성시 안양시 의왕시 송탄 청송군 경상남도 고성군 양산시 함안군 동부 강서구 용산구 강서구 북구 군위군 울산광역시 남구 중구 고양시 동두천시 처인구 평창군 충청북도 논산시 천안시 서북구 전북특별자치도 군산시 무주군 임실군 전라남도 구례군 영광군 완도군 함평군 경주시 의성군 포항...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상의 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR,시·군·구별 당뇨병 진단 경험률(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율 응답자수 조율 표준화율표준오차 영등포구 중랑구 기장군 남구 수영구 수성구 군위군 강화군 북구 중구 세종특별자치시 김포시 남양주 풍양 양주시 하남시 권선구 영통구 안성시 오산시 서부 고성군 양구군 철원군 서원구 계룡시 천안시 목포시 전라남도 광양시 나주시 고령군 상주시 영양군 고성군 김해시 통영시 합천군 서부 강북구 서초구 연제구 달서구 북구 동구 중구 일산서구 동두천시 연천군 광주시 분당구 수지구 강원특별자치도 삼척시 양양군 보은군 서산시 ...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 본인의 혈당수치를 알고 있는 분율(%) ○ 해당 문항은 2011년부터 조사를 실시하였으며, 순환주기에 따라 2012년, 2015년에는 조사를 실시하지 않음 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_117075_DIA_AWAR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2011,DT_117075_DIA_AWAR,시·군·구별 혈당수치 인지율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율 응답자수 표준화율표준오차 조율 동대문구 서초구 사상구 사하구 수영구 해운대구 달서구 인천광역시 광주광역시 광산구 북구 대덕구 동구 중구 고양시 포천시 수정구 장안구 팔달구 안성시 기흥구 횡성군 단양군 옥천군 증평군 논산시 서산시 홍성군 완주군 전주시 정읍시 무안군 영암군 해남군 고령군 문경시 영천시 청송군 경상남도 하동군 제주시 강남구 광진구 금천구 송파구 강서구 금정구 서구 중구 부평구 연수구 동구 덕양구 과천시 동두천시 중원구 수원시 권...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 스틱검사를 제외한 정밀소변검사(미세단백뇨검사)를 받은 적이 있는 분율(%) ○ 해당 문항은 2008년부터 조사를 실시하였으나, 2011년 문항 변경으로 2008-2010년 시계열 단절이 발생",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_KIDNEY,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2011,DT_DIA_KIDNEY,시·군·구별 연간 당뇨성 신장질환 합병증검사(미세단백뇨검사) 수진율(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시도별 조율 표준화율 표준화율표준오차 조율표준오차 응답자수 경기도 경상북도 강원특별자치도 서울특별시 대구광역시 광주광역시 충청남도 전북특별자치도 인천광역시 충청북도 부산광역시 울산광역시 전라남도 경상남도 세종특별자치시 대전광역시 제주특별자치도,2025,F > F_001 > F_001_002 > F_001_002_002,"○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 음주한 사람 중에서 남자는 한 번의 술자리에서 7잔 이상(또는 맥주 5캔 정도), 여자는 5잔 이상(또는 맥주 3캔 정도)을 주 2회 이상 마시는 사람의 분율(%) ○ 해당 지표는 ＂30세 이상 당뇨병 진단 경험자＂로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 결과를 산출하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR_HIGH,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR_HIGH,시·도별 당뇨병 진단 경험자(30세 이상)의 고위험음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 응답자수 표준화율표준오차 조율 조율표준오차 강동구 강서구 마포구 성동구 기장군 사상구 사하구 계양구 동구 북구 대덕구 유성구 일산서구 광명시 군포시 수정구 팔달구 단원구 처인구 화성시 충주시 고창군 전주시 전라남도 경주시 고령군 상주시 안동시 포항시 북구 남해군 하동군 금천구 송파구 강서구 수영구 영도구 해운대구 남구 북구 수성구 남동구 대전광역시 동구 북구 덕양구 구리시 남양주 풍양 부천시 양평군 이천시 광주시 분당구 수원시 권선구 만안구 오산시 용인...,2025,F > F_001 > F_001_001 > F_001_001_008,○ 2014년 설문문항 및 응답보기 변경으로 연도비교 시 2008-2013년 결과 제외 ○ 2020년 문항변경으로 연도비교 및 해석 시 주의 - 2019년 이전: 모든 끼니별 칫솔질 실천여부를 설문 - 2020년 이후: 점심식사 후 칫솔질 실천여부만 설문 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 어제 점심식사 후 칫솔질 한 분율(%),http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OR_BRUSH,보건 > 지역사회건강조사 > 건강행태 > 구강건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2014,DT_H_OR_BRUSH,시·군·구별 어제 점심식사 후 칫솔질 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_008.4;,MT_ZTITLE,지역사회건강조사
시도별 조율표준오차 표준화율 표준화율표준오차 조율 응답자수 충청북도 대전광역시 대구광역시 경기도 경상남도 세종특별자치시 제주특별자치도 울산광역시 전북특별자치도 인천광역시 광주광역시 경상북도 강원특별자치도 충청남도 전라남도 서울특별시 부산광역시,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1주일 동안 1회 10분 이상, 1일 30분 이상 걷기를 주 5일 이상 실천한 분율(%) ○ 해당 지표는 ＂30세 이상 당뇨병 진단 경험자＂로 분모를 제한하여 산출하므로, 통계의 안정성을 위해 시·군·구 단위 결과를 산출하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_117075_DIA_DOCTOR_WALK,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_117075_DIA_DOCTOR_WALK,시·도별 당뇨병 진단 경험자(30세 이상)의 걷기 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 표준화율 조율 조율표준오차 응답자수 청양군 홍성군 고창군 고흥군 여수시 완도군 경산시 문경시 경상남도 거제시 창원시 밀양시 제주 강동구 강북구 금천구 동작구 성북구 기장군 동래구 부산진구 서구 수성구 인천광역시 옹진군 동구 동구 상록구 안양시 기흥구 송탄 강릉시 횡성군 청원구 군산시 임실군 전주시 광진구 구로구 송파구 은평구 종로구 영도구 남구 북구 서구 북구 소사구 연천군 광명시 수정구 영통구 장흥군 해남군 경상북도 고령군 예천군 칠곡군 진해 ...,2025,F > F_001 > F_001_001 > F_001_001_001,"○ 정의: 담배 종류와 상관없이 최근 1주일 동안 직장의 실내에서 다른 사람이 피우는 담배연기를 맡은 적이 있는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_117075_SM_IND_WORK_V2,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_117075_SM_IND_WORK_V2,시·군·구별 직장실내 간접흡연 노출률(담배제품 현재 미사용자),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 응답자수 표준화율 조율 강동구 관악구 광진구 동래구 사상구 중구 서구 세종특별자치시 고양시 일산서구 과천시 완주군 고령군 선산 성남시 권선구 단원구 수지구 동해시 양구군 양양군 화천군 음성군 충청남도 보령시 태안군 홍성군 전북특별자치도 임실군 장수군 고흥군 목포시 완도군 진도군 화순군 경상북도 경주시 봉화군 김해시 남해군 진해 산청군 함양군 합천군 서귀포시 서부 금천구 도봉구 성동구 성북구 중구 남구 달서구 군위군 계양구 남동구 광주...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 눈 검사(안저검사)를 받은 적이 있는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_EYE,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_EYE,시·군·구별 연간 당뇨성 안질환 합병증검사(안저검사) 수진율(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
